,Temperature,Sound,Heartbeat,X1,Y1,Z1,X2,Y2,Z2,Classification,Feedback
0,32,1,60,-680,-16556,1280,1208,-7424,-15596,100,Happy
1,32,1,60,-780,-16376,1232,1328,-7408,-15628,100,Happy
2,-1,1,60,-1,-1,-1,1212,-7276,-15612,100,Happy
3,-1,-1,60,-1,-1,-1,-1,-1,-1,100,Happy
4,32,1,60,-860,-16536,1216,1132,-7340,-15720,100,Happy
5,32,-1,60,-948,-16460,1148,-1,-1,-1,100,Happy
6,-1,-1,60,-1,-1,-1,-1,-1,-1,100,Happy
7,33,1,60,-852,-16448,1284,1216,-7388,-15564,100,Happy
8,33,1,60,-688,-16528,1080,1300,-7316,-15724,100,Happy
9,-1,-1,60,-1,-1,-1,-1,-1,-1,100,Happy
10,-1,1,60,-1,-1,-1,1228,-7388,-15616,100,Happy
11,33,-1,60,-884,-16532,1164,-1,-1,-1,100,Happy
12,-1,1,52,-1,-1,-1,1320,-7340,-15660,100,Happy
13,33,1,52,-804,-16596,1184,1292,-7416,-15448,100,Happy
14,33,1,52,-884,-16476,1112,1316,-7412,-15628,100,Happy
15,33,1,52,-916,-16468,1168,1236,-7388,-15848,100,Happy
16,-1,1,52,-1,-1,-1,1248,-7404,-15636,100,Happy
17,33,-1,52,-884,-16552,1092,-1,-1,-1,100,Angry
18,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Angry
19,33,-1,52,-848,-16436,1208,-1,-1,-1,100,Angry
20,33,-1,56,-732,-16508,1288,-1,-1,-1,150,Angry
21,33,-1,56,-860,-16552,1184,-1,-1,-1,150,Angry
22,33,-1,56,-816,-16520,1260,-1,-1,-1,150,Angry
23,33,-1,56,-888,-16444,1120,-1,-1,-1,150,Angry
24,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Angry
25,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Angry
26,33,-1,56,-916,-16480,1148,-1,-1,-1,150,Angry
27,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Angry
28,33,-1,56,-848,-16524,1240,-1,-1,-1,150,Angry
29,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Angry
30,34,-1,56,-1004,-16528,940,-1,-1,-1,150,Angry
31,34,-1,56,-1064,-16520,1044,-1,-1,-1,150,Angry
32,34,-1,56,-1104,-16492,1020,-1,-1,-1,150,Angry
33,34,-1,56,-1412,-16016,5000,-1,-1,-1,150,Angry
34,34,1,56,-2636,-15304,-2156,1276,-7360,-15568,150,Angry
35,34,1,72,-1744,-16448,-2388,1252,-7352,-15700,150,Angry
36,34,-1,72,-1540,-16456,-2448,-1,-1,-1,150,Angry
37,34,1,72,-1596,-16516,-2332,1272,-7364,-15580,150,Angry
38,34,-1,72,-1400,-16396,-2460,-1,-1,-1,150,Angry
39,34,1,72,-1396,-16512,-2332,1192,-7408,-15828,150,Fear
40,34,1,72,-1280,-16508,-2492,1296,-7404,-15684,200,Fear
41,34,1,72,-1196,-16516,-2408,1292,-7440,-15700,200,Fear
42,34,1,72,-1208,-16408,-2456,1332,-7460,-15748,200,Fear
43,34,1,72,-1144,-16436,-2384,1160,-7360,-15564,200,Fear
44,-1,-1,72,-1,-1,-1,-1,-1,-1,200,Fear
45,34,1,72,-1264,-16536,-2436,1260,-7336,-15696,200,Fear
46,-1,-1,72,-1,-1,-1,-1,-1,-1,200,Fear
47,34,1,72,-1248,-16480,-2436,1188,-7408,-15672,200,Fear
48,-1,-1,72,-1,-1,-1,-1,-1,-1,200,Fear
49,34,1,72,-1224,-16504,-2416,1196,-7328,-15652,200,Fear
50,34,-1,72,-1064,-16548,-2376,-1,-1,-1,200,Fear
51,-1,1,72,-1,-1,-1,1372,-7288,-15796,200,Fear
52,-1,-1,72,-1,-1,-1,-1,-1,-1,200,Fear
53,34,1,72,-1076,-16492,-2368,1280,-7336,-15748,200,Fear
54,34,1,72,-980,-16512,-2580,1164,-7368,-15728,200,Fear
55,34,-1,72,-1088,-16548,-2396,-1,-1,-1,200,Fear
56,34,1,72,-932,-16572,-2436,1276,-7288,-15676,200,Sad
57,34,1,72,-1024,-16560,-2468,1268,-7404,-15652,200,Sad
58,35,1,72,-1072,-16532,-2468,1148,-7448,-15648,200,Sad
59,35,-1,72,-1016,-16460,-2420,-1,-1,-1,200,Sad
60,34,1,72,-924,-16496,-2308,1280,-7344,-15704,250,Sad
61,-1,1,72,-1,-1,-1,1168,-7388,-15480,250,Sad
62,34,1,72,-976,-16504,-2344,1284,-7460,-15636,250,Sad
63,-1,1,72,-1,-1,-1,1216,-7512,-15616,250,Sad
64,35,1,72,-1028,-16468,-2452,1172,-7356,-15632,250,Sad
65,-1,1,72,-1,-1,-1,1364,-7284,-15616,250,Sad
66,35,1,72,-980,-16568,-2408,1224,-7300,-15560,250,Sad
67,-1,-1,72,-1,-1,-1,-1,-1,-1,250,Sad
68,35,1,72,-916,-16616,-2432,1192,-7332,-15728,250,Sad
69,-1,1,72,-1,-1,-1,1144,-7416,-15528,250,Sad
70,35,1,72,-1160,-16480,-2412,1220,-7424,-15624,250,Sad
71,35,1,72,-860,-16476,-2616,1204,-7440,-15620,250,Sad
72,-1,-1,72,-1,-1,-1,-1,-1,-1,250,Sad
73,35,1,72,-772,-16500,-2316,1288,-7460,-15576,250,Sad
74,35,1,72,-808,-16620,-2452,1172,-7324,-15508,250,Sad
75,-1,-1,72,-1,-1,-1,-1,-1,-1,250,Sad
76,35,1,72,-860,-16440,-2340,1208,-7384,-15712,250,Sad
77,-1,-1,72,-1,-1,-1,-1,-1,-1,250,Sad
78,35,1,72,-800,-16424,-2364,1276,-7480,-15616,250,Sad
79,-1,-1,72,-1,-1,-1,-1,-1,-1,250,Sad
80,35,-1,64,-580,-16536,-2324,-1,-1,-1,100,Happy
81,34,1,64,-564,-16492,-2444,1244,-7380,-15496,100,Happy
82,-1,-1,64,-1,-1,-1,-1,-1,-1,100,Happy
83,34,1,64,-784,-16624,-2376,1252,-7404,-15816,100,Happy
84,34,-1,64,-904,-16488,-2292,-1,-1,-1,100,Happy
85,-1,1,64,-1,-1,-1,1332,-7336,-15616,100,Happy
86,35,-1,64,-820,-16560,-2388,-1,-1,-1,100,Happy
87,-1,1,64,-1,-1,-1,1220,-7208,-15696,100,Happy
88,34,-1,64,-896,-16504,-2332,-1,-1,-1,100,Happy
89,-1,1,64,-1,-1,-1,1244,-7324,-15708,100,Happy
90,34,-1,64,-748,-16544,-2356,-1,-1,-1,100,Happy
91,-1,-1,64,-1,-1,-1,-1,-1,-1,100,Happy
92,34,1,64,-884,-16660,-2464,1168,-7384,-15588,100,Happy
93,35,1,64,-880,-16664,-2400,1112,-7428,-15548,100,Happy
94,-1,1,56,-1,-1,-1,1232,-7420,-15644,100,Happy
95,35,-1,56,-952,-16460,-2380,-1,-1,-1,100,Happy
96,35,1,56,-876,-16524,-2224,1232,-7412,-15712,100,Happy
97,35,1,56,-796,-16632,-2376,1208,-7328,-15604,100,Happy
98,35,1,56,-732,-16564,-2268,1320,-7376,-15556,100,Happy
99,35,1,56,-752,-16472,-2296,1216,-7328,-15776,100,Happy
100,35,1,56,-820,-16620,-2408,1312,-7368,-15564,150,Happy
101,-1,1,56,-1,-1,-1,1248,-7372,-15664,150,Happy
102,35,1,56,-804,-16564,-2272,1304,-7276,-15704,150,Happy
103,35,-1,56,-932,-16460,-2340,-1,-1,-1,150,Happy
104,35,1,56,-940,-16504,-2248,1184,-7452,-15580,150,Happy
105,35,-1,56,-980,-16524,-2420,-1,-1,-1,150,Happy
106,35,1,56,-1052,-16436,-2220,1260,-7404,-15664,150,Happy
107,-1,1,56,-1,-1,-1,1276,-7336,-15636,150,Happy
108,35,-1,56,-672,-16604,-2420,-1,-1,-1,150,Happy
109,-1,1,56,-1,-1,-1,1156,-7384,-15700,150,Happy
110,35,-1,56,-736,-16528,-2368,-1,-1,-1,150,Happy
111,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Happy
112,35,1,56,-856,-16460,-2308,1156,-7360,-15620,150,Happy
113,35,1,56,-880,-16492,-2344,1236,-7356,-15636,150,Happy
114,-1,1,56,-1,-1,-1,1196,-7404,-15712,150,Angry
115,35,1,56,-824,-16596,-2288,1232,-7352,-15604,150,Angry
116,35,-1,56,-896,-16564,-2304,-1,-1,-1,150,Angry
117,35,1,56,-728,-16504,-2152,1212,-7368,-15468,150,Angry
118,-1,1,56,-1,-1,-1,1348,-7340,-15748,150,Fear
119,35,1,56,-832,-16508,-2216,1268,-7236,-15784,150,Fear
120,35,1,56,-736,-16580,-2308,1236,-7440,-15672,200,Fear
121,35,1,56,-936,-16584,-2404,1268,-7252,-15508,200,Fear
122,35,1,56,-880,-16508,-2380,1256,-7324,-15676,200,Fear
123,35,1,56,-856,-16468,-2400,1224,-7212,-15496,200,Fear
124,35,1,56,-904,-16524,-2288,1128,-7344,-15600,200,Fear
125,35,1,56,-776,-16460,-2332,1204,-7360,-15664,200,Fear
126,35,1,56,-728,-16596,-2384,1220,-7412,-15676,200,Sad
127,35,1,56,-800,-16428,-2200,1168,-7468,-15460,200,Sad
128,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Sad
129,35,1,56,-792,-16460,-2456,1312,-7404,-15608,200,Sad
130,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Sad
131,35,1,56,-836,-16488,-2328,1156,-7324,-15568,200,Sad
132,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Sad
133,35,1,56,-816,-16528,-2344,1260,-7472,-15616,200,Sad
134,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Sad
135,35,1,56,-908,-16568,-2472,1240,-7364,-15652,200,Sad
136,-1,1,56,-1,-1,-1,1300,-7396,-15480,200,Sad
137,36,-1,56,-880,-16532,-2400,-1,-1,-1,200,Sad
138,35,1,56,-840,-16524,-2476,1180,-7348,-15660,200,Sad
139,35,1,56,-804,-16540,-2324,1192,-7440,-15580,200,Sad
140,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Sad
141,36,1,56,-928,-16516,-2312,1268,-7372,-15800,250,Sad
142,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Sad
143,36,1,56,-848,-16436,-2364,1276,-7376,-15668,250,Sad
144,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Fear
145,36,1,56,-824,-16472,-2496,1092,-7352,-15540,250,Fear
146,35,1,56,-828,-16548,-2400,1140,-7436,-15688,250,Fear
147,35,1,56,-852,-16520,-2368,1228,-7484,-15812,250,Fear
148,36,1,56,-900,-16460,-2356,1112,-7372,-15540,250,Fear
149,36,1,56,-844,-16516,-2412,1136,-7356,-15648,250,Fear
150,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Fear
151,36,1,56,-808,-16596,-2424,1192,-7456,-15552,250,Fear
152,-1,1,56,-1,-1,-1,1300,-7328,-15760,250,Fear
153,36,-1,56,-836,-16524,-2236,-1,-1,-1,250,Sad
154,36,-1,56,-784,-16512,-2440,-1,-1,-1,250,Sad
155,-1,1,56,-1,-1,-1,1192,-7400,-15796,250,Sad
156,36,-1,56,-780,-16584,-2256,-1,-1,-1,250,Sad
157,36,1,56,-832,-16524,-2268,1180,-7428,-15856,250,Sad
158,36,-1,56,-908,-16544,-2308,-1,-1,-1,250,Sad
159,36,1,56,-852,-16512,-2452,1284,-7380,-15716,250,Sad
160,32,1,56,-1280,-16472,-2240,1344,-7384,-15648,100,Happy
161,32,-1,56,-1344,-16412,-2324,-1,-1,-1,100,Happy
162,-1,1,56,-1,-1,-1,1204,-7308,-15484,100,Happy
163,32,1,56,-1792,-16516,-2356,1224,-7304,-15400,100,Happy
164,33,-1,56,-1660,-16460,-2268,-1,-1,-1,100,Happy
165,-1,1,56,-1,-1,-1,1228,-7404,-15648,100,Happy
166,32,-1,56,-1800,-16288,-2368,-1,-1,-1,100,Happy
167,33,1,56,-1476,-16452,-2328,1284,-7392,-15572,100,Happy
168,-1,1,56,-1,-1,-1,1208,-7420,-15748,100,Happy
169,33,1,56,-1392,-16512,-2224,1228,-7456,-15624,100,Happy
170,-1,1,56,-1,-1,-1,1244,-7464,-15592,100,Happy
171,33,1,56,-1284,-16400,-2200,1260,-7456,-15572,100,Happy
172,-1,-1,56,-1,-1,-1,-1,-1,-1,100,Happy
173,33,1,56,-1372,-16516,-2368,1204,-7540,-15648,100,Happy
174,33,1,56,-1224,-16548,-2432,1172,-7372,-15568,100,Happy
175,33,1,56,-1236,-16428,-2328,1224,-7336,-15616,100,Happy
176,33,1,56,-1200,-16484,-2312,1232,-7308,-15608,100,Happy
177,33,1,56,-956,-16524,-2408,1280,-7456,-15660,100,Happy
178,-1,1,56,-1,-1,-1,1184,-7360,-15592,100,Happy
179,33,-1,56,-1156,-16440,-2400,-1,-1,-1,100,Happy
180,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Happy
181,33,1,56,-1440,-16472,-2552,1316,-7368,-15556,150,Happy
182,33,-1,56,-1452,-16408,-2324,-1,-1,-1,150,Happy
183,-1,1,56,-1,-1,-1,1168,-7396,-15620,150,Happy
184,-1,1,56,-1,-1,-1,1248,-7368,-15684,150,Happy
185,33,-1,56,-1400,-16408,-2468,-1,-1,-1,150,Happy
186,-1,1,56,-1,-1,-1,1284,-7372,-15720,150,Happy
187,33,-1,56,-1524,-16536,-2384,-1,-1,-1,150,Happy
188,-1,1,56,-1,-1,-1,1284,-7396,-15604,150,Happy
189,33,1,56,-1476,-16516,-2416,1384,-7432,-15692,150,Happy
190,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Happy
191,33,1,56,-1372,-16408,-2336,1180,-7436,-15528,150,Angry
192,34,1,56,-1424,-16528,-2424,1244,-7476,-15700,150,Angry
193,-1,1,76,-1,-1,-1,1252,-7460,-15672,150,Angry
194,34,1,76,-1432,-16404,-2308,1228,-7368,-15616,150,Angry
195,34,1,76,-1364,-16472,-2332,1284,-7396,-15788,150,Angry
196,34,1,76,-1384,-16472,-2320,1172,-7372,-15664,150,Angry
197,34,1,76,-1408,-16488,-2420,1240,-7400,-15572,150,Fear
198,34,1,76,-1364,-16468,-2488,1144,-7424,-15544,150,Fear
199,34,1,76,-1372,-16444,-2324,1160,-7444,-15632,150,Fear
200,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
201,34,1,76,-1504,-16472,-2424,1224,-7480,-15712,200,Fear
202,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
203,34,1,76,-1356,-16452,-2472,1324,-7456,-15680,200,Fear
204,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
205,34,1,76,-1416,-16432,-2316,1236,-7380,-15588,200,Fear
206,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
207,34,1,76,-1428,-16468,-2328,1208,-7388,-15592,200,Fear
208,34,1,76,-1260,-16584,-2448,1260,-7448,-15648,200,Fear
209,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
210,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
211,34,1,76,-1512,-16428,-2388,1184,-7428,-15680,200,Fear
212,34,1,48,-1512,-16420,-2608,1264,-7372,-15556,200,Fear
213,34,1,48,-1956,-16408,-2280,1296,-7312,-15652,200,Sad
214,34,1,48,-1632,-16360,-2308,1340,-7376,-15556,200,Sad
215,34,1,48,-680,-16216,-2404,1252,-7364,-15736,200,Sad
216,34,1,48,-644,-16680,-2344,1124,-7352,-15648,200,Sad
217,34,1,48,-1564,-16532,-2352,1236,-7424,-15508,200,Sad
218,-1,1,48,-1,-1,-1,1228,-7448,-15844,200,Sad
219,34,1,48,-1408,-16532,-2320,1280,-7408,-15592,200,Sad
220,34,1,48,-1524,-16408,-2364,1260,-7356,-15576,250,Sad
221,34,1,48,-1316,-16468,-2396,1152,-7416,-15572,250,Sad
222,34,-1,48,-1264,-16500,-2500,-1,-1,-1,250,Sad
223,35,1,48,-1280,-16480,-2456,1180,-7496,-15712,250,Sad
224,35,-1,48,-1968,-16300,-2188,-1,-1,-1,250,Sad
225,-1,1,48,-1,-1,-1,1240,-7332,-15520,250,Sad
226,35,1,48,-2208,-16320,-2252,1184,-7368,-15632,250,Sad
227,35,-1,48,-1664,-16460,-2336,-1,-1,-1,250,Sad
228,-1,1,48,-1,-1,-1,1304,-7448,-15540,250,Sad
229,35,-1,48,-1988,-16408,-2156,-1,-1,-1,250,Sad
230,35,1,48,-1480,-16480,-2380,1196,-7416,-15680,250,Sad
231,-1,1,48,-1,-1,-1,1180,-7468,-15672,250,Sad
232,35,1,44,-2140,-16352,-2316,1300,-7388,-15504,250,Sad
233,35,-1,44,-1960,-16460,-2316,-1,-1,-1,250,Sad
234,35,1,44,-1732,-16524,-2292,1268,-7320,-15680,250,Sad
235,-1,1,44,-1,-1,-1,1308,-7344,-15628,250,Sad
236,35,1,44,-1720,-16424,-2372,1336,-7380,-15684,250,Sad
237,35,1,44,-1928,-16332,-2380,1280,-7296,-15728,250,Sad
238,35,1,44,-1580,-16536,-2356,1212,-7396,-15684,250,Sad
239,35,1,44,-2068,-16384,-2332,1228,-7360,-15644,250,Sad
240,33,1,52,-904,-16428,-2304,1184,-7384,-15560,100,Happy
241,33,1,52,-896,-16528,-2396,1276,-7364,-15676,100,Happy
242,33,1,52,-908,-16504,-2292,1216,-7416,-15568,100,Happy
243,33,1,52,-864,-16512,-2292,1136,-7428,-15648,100,Happy
244,33,1,52,196,-16524,-2388,1316,-7412,-15684,100,Happy
245,-1,1,52,-1,-1,-1,1244,-7532,-15712,100,Happy
246,33,1,52,-656,-16464,-2380,1276,-7468,-15584,100,Happy
247,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Happy
248,33,1,52,-788,-16576,-2404,1164,-7508,-15704,100,Happy
249,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Happy
250,-1,1,52,-1,-1,-1,1276,-7368,-15656,100,Happy
251,33,-1,52,-668,-16588,-2272,-1,-1,-1,100,Happy
252,-1,1,52,-1,-1,-1,1244,-7292,-15636,100,Happy
253,33,-1,52,-764,-16460,-2324,-1,-1,-1,100,Happy
254,33,1,52,-652,-16580,-2432,1276,-7440,-15596,100,Happy
255,33,1,52,-888,-16592,-2448,1244,-7416,-15564,100,Happy
256,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Happy
257,33,1,52,-604,-16584,-2308,1212,-7456,-15700,100,Happy
258,33,-1,48,-636,-16560,-2408,-1,-1,-1,100,Angry
259,-1,1,48,-1,-1,-1,1184,-7444,-15688,100,Angry
260,33,1,48,-604,-16552,-2280,1232,-7476,-15684,150,Angry
261,33,1,48,-804,-16460,-2376,1228,-7356,-15780,150,Angry
262,33,1,48,-736,-16448,-2228,1280,-7404,-15548,150,Angry
263,33,1,48,-756,-16492,-2300,1268,-7384,-15536,150,Angry
264,33,1,48,-792,-16460,-2224,1144,-7372,-15592,150,Angry
265,34,1,48,-620,-16488,-2436,1232,-7448,-15720,150,Angry
266,-1,-1,48,-1,-1,-1,-1,-1,-1,150,Angry
267,34,1,48,-712,-16520,-2292,1220,-7312,-15656,150,Angry
268,-1,1,48,-1,-1,-1,1240,-7440,-15560,150,Angry
269,34,-1,48,-664,-16528,-2236,-1,-1,-1,150,Angry
270,34,1,48,-628,-16512,-2264,1228,-7388,-15804,150,Angry
271,34,-1,48,-632,-16456,-2232,-1,-1,-1,150,Angry
272,-1,1,48,-1,-1,-1,1160,-7420,-15484,150,Angry
273,34,1,48,-712,-16616,-2336,1260,-7416,-15648,150,Angry
274,-1,-1,48,-1,-1,-1,-1,-1,-1,150,Angry
275,34,1,48,-620,-16496,-2320,1144,-7348,-15568,150,Angry
276,34,-1,48,-668,-16632,-2276,-1,-1,-1,150,Angry
277,34,1,48,-704,-16516,-2188,1260,-7452,-15448,150,Angry
278,34,-1,48,-612,-16468,-2332,-1,-1,-1,150,Angry
279,-1,1,48,-1,-1,-1,1284,-7488,-15612,150,Angry
280,34,1,56,-760,-16472,-2280,1260,-7392,-15596,200,Angry
281,34,1,56,-600,-16580,-2328,1272,-7356,-15552,200,Angry
282,34,1,56,-832,-16580,-2272,1292,-7388,-15716,200,Angry
283,34,-1,56,-712,-16592,-2444,-1,-1,-1,200,Angry
284,34,1,56,-808,-16516,-2280,1244,-7396,-15716,200,Angry
285,-1,1,56,-1,-1,-1,1192,-7372,-15540,200,Angry
286,34,1,56,-628,-16476,-2240,1284,-7272,-15660,200,Angry
287,34,1,56,-680,-16464,-2332,1268,-7440,-15692,200,Fear
288,34,1,56,-764,-16552,-2340,1240,-7404,-15664,200,Fear
289,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Fear
290,34,1,56,-772,-16504,-2252,1260,-7352,-15632,200,Fear
291,35,-1,56,-772,-16580,-2420,-1,-1,-1,200,Fear
292,-1,1,56,-1,-1,-1,1232,-7448,-15648,200,Fear
293,35,-1,56,-600,-16452,-2316,-1,-1,-1,200,Fear
294,35,1,56,-696,-16456,-2380,1236,-7408,-15764,200,Fear
295,35,-1,56,-700,-16480,-2380,-1,-1,-1,200,Fear
296,35,1,56,-688,-16576,-2268,1264,-7436,-15532,200,Fear
297,-1,1,56,-1,-1,-1,1212,-7356,-15776,200,Fear
298,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Fear
299,35,1,56,-736,-16460,-2352,1284,-7416,-15688,200,Fear
300,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Fear
301,35,1,56,-692,-16508,-2192,1252,-7352,-15680,250,Fear
302,-1,1,56,-1,-1,-1,1156,-7444,-15532,250,Fear
303,35,1,56,-708,-16572,-2316,1260,-7380,-15632,250,Fear
304,35,1,56,-720,-16420,-2272,1200,-7452,-15636,250,Sad
305,35,-1,44,-636,-16516,-2360,-1,-1,-1,250,Sad
306,35,-1,44,-756,-16624,-2380,-1,-1,-1,250,Sad
307,35,-1,44,-664,-16572,-2504,-1,-1,-1,250,Sad
308,35,-1,44,-660,-16584,-2276,-1,-1,-1,250,Sad
309,35,-1,44,-712,-16484,-2380,-1,-1,-1,250,Sad
310,35,-1,44,-692,-16520,-2268,-1,-1,-1,250,Sad
311,35,-1,44,-632,-16556,-2380,-1,-1,-1,250,Sad
312,35,-1,44,-652,-16484,-2372,-1,-1,-1,250,Sad
313,-1,-1,44,-1,-1,-1,-1,-1,-1,250,Sad
314,-1,-1,44,-1,-1,-1,-1,-1,-1,250,Sad
315,35,-1,44,-760,-16468,-2416,-1,-1,-1,250,Sad
316,-1,-1,44,-1,-1,-1,-1,-1,-1,250,Sad
317,35,-1,44,-752,-16568,-2312,-1,-1,-1,250,Sad
318,-1,-1,44,-1,-1,-1,-1,-1,-1,250,Sad
319,35,-1,44,-760,-16552,-2316,-1,-1,-1,250,Sad
320,34,1,72,-1084,-16504,-2316,1260,-7344,-15612,100,Happy
321,34,1,72,-648,-16556,-2300,1208,-7324,-15604,100,Happy
322,34,-1,72,-884,-16432,-2412,-1,-1,-1,100,Happy
323,34,1,72,-460,-16460,-2484,1180,-7408,-15720,100,Happy
324,-1,-1,72,-1,-1,-1,-1,-1,-1,100,Happy
325,34,1,44,-364,-16604,-2360,1200,-7416,-15720,100,Happy
326,34,1,44,-380,-16544,-2232,1204,-7440,-15572,100,Happy
327,34,1,44,-224,-16560,-2412,1192,-7360,-15676,100,Happy
328,34,-1,44,-252,-16504,-2140,-1,-1,-1,100,Happy
329,34,1,44,-272,-16500,-2324,1344,-7328,-15636,100,Happy
330,34,1,44,-248,-16540,-2300,1208,-7452,-15624,100,Happy
331,34,-1,44,-248,-16624,-2296,-1,-1,-1,100,Happy
332,34,1,44,-316,-16568,-2308,1184,-7412,-15656,100,Happy
333,34,1,44,-72,-16752,-2348,1320,-7396,-15764,100,Happy
334,34,1,44,-64,-16552,-2324,1192,-7312,-15748,100,Happy
335,-1,-1,44,-1,-1,-1,-1,-1,-1,100,Happy
336,-1,1,44,-1,-1,-1,1216,-7456,-15752,100,Happy
337,34,-1,44,320,-16644,-2280,-1,-1,-1,100,Happy
338,-1,1,44,-1,-1,-1,1212,-7328,-15688,100,Happy
339,34,1,44,524,-16852,-2260,1260,-7348,-15728,100,Happy
340,-1,1,44,-1,-1,-1,1244,-7316,-15744,150,Happy
341,35,1,44,172,-16608,-2336,1188,-7292,-15684,150,Happy
342,-1,1,44,-1,-1,-1,1260,-7396,-15576,150,Happy
343,35,-1,44,732,-16484,-2376,-1,-1,-1,150,Happy
344,35,1,44,224,-16604,-2288,1284,-7328,-15624,150,Happy
345,-1,1,44,-1,-1,-1,1264,-7268,-15552,150,Happy
346,34,1,44,84,-16612,-2244,1204,-7436,-15660,150,Happy
347,-1,1,68,-1,-1,-1,1236,-7356,-15756,150,Angry
348,35,1,68,296,-16588,-2272,1332,-7408,-15628,150,Angry
349,-1,1,68,-1,-1,-1,1192,-7308,-15736,150,Angry
350,35,1,68,624,-16788,-2352,1164,-7352,-15808,150,Fear
351,35,1,68,588,-16628,-2440,1260,-7304,-15596,150,Fear
352,35,-1,48,644,-16580,-2284,-1,-1,-1,150,Fear
353,35,1,48,564,-16520,-2344,1192,-7424,-15784,150,Fear
354,35,1,48,580,-16568,-2280,1180,-7296,-15636,150,Fear
355,-1,-1,48,-1,-1,-1,-1,-1,-1,150,Fear
356,35,1,48,424,-16508,-2424,1188,-7400,-15648,150,Fear
357,-1,1,48,-1,-1,-1,1336,-7352,-15564,150,Fear
358,35,-1,48,88,-16652,-2284,-1,-1,-1,150,Fear
359,-1,1,48,-1,-1,-1,1200,-7384,-15668,150,Fear
360,35,-1,48,12,-16580,-2264,-1,-1,-1,200,Fear
361,-1,-1,48,-1,-1,-1,-1,-1,-1,200,Fear
362,35,1,48,100,-16544,-2284,1172,-7444,-15700,200,Fear
363,-1,-1,48,-1,-1,-1,-1,-1,-1,200,Fear
364,35,1,48,164,-16608,-2192,1252,-7400,-15724,200,Fear
365,35,1,48,52,-16584,-2148,1232,-7276,-15676,200,Fear
366,-1,1,48,-1,-1,-1,1244,-7336,-15664,200,Fear
367,36,-1,48,-40,-16540,-2236,-1,-1,-1,200,Fear
368,-1,1,68,-1,-1,-1,1264,-7392,-15744,200,Fear
369,35,1,68,-32,-16524,-2224,1172,-7220,-15740,200,Fear
370,35,1,68,-4,-16508,-2252,1244,-7468,-15680,200,Fear
371,-1,-1,68,-1,-1,-1,-1,-1,-1,200,Fear
372,35,1,68,44,-16564,-2244,1268,-7320,-15784,200,Fear
373,-1,-1,68,-1,-1,-1,-1,-1,-1,200,Fear
374,35,1,68,96,-16632,-2168,1200,-7288,-15584,200,Sad
375,35,1,68,-52,-16612,-2292,1128,-7280,-15740,200,Sad
376,35,1,68,28,-16580,-2528,1236,-7380,-15624,200,Sad
377,35,1,68,108,-16532,-2400,1260,-7416,-15752,200,Sad
378,35,-1,68,44,-16564,-2256,-1,-1,-1,200,Sad
379,36,1,68,212,-16652,-2356,1260,-7336,-15624,200,Sad
380,36,-1,68,-16,-16548,-2168,-1,-1,-1,250,Sad
381,-1,1,68,-1,-1,-1,1236,-7352,-15640,250,Sad
382,36,-1,68,-52,-16524,-2432,-1,-1,-1,250,Sad
383,36,1,68,-44,-16672,-2252,1128,-7360,-15568,250,Sad
384,36,1,68,40,-16672,-2396,1264,-7268,-15560,250,Sad
385,35,-1,68,0,-16656,-2272,-1,-1,-1,250,Sad
386,-1,1,68,-1,-1,-1,1280,-7232,-15604,250,Sad
387,-1,-1,68,-1,-1,-1,-1,-1,-1,250,Sad
388,35,-1,68,32,-16572,-2164,-1,-1,-1,250,Sad
389,-1,1,68,-1,-1,-1,1248,-7324,-15488,250,Sad
390,36,-1,68,-56,-16560,-2232,-1,-1,-1,250,Sad
391,36,1,68,40,-16604,-2384,1240,-7340,-15784,250,Sad
392,36,1,68,48,-16536,-2312,1264,-7272,-15572,250,Sad
393,36,-1,68,-28,-16596,-2240,-1,-1,-1,250,Sad
