Temperature,Sound,Heartbeat,X1,Y1,Z1,X2,Y2,Z2,Classification,Feedback
254,34,1,44,-64,-16552,-2324,1192,-7312,-15748,100,Happy
255,-1,-1,44,-1,-1,-1,-1,-1,-1,100,Happy
256,-1,1,44,-1,-1,-1,1216,-7456,-15752,100,Happy
257,34,-1,44,320,-16644,-2280,-1,-1,-1,100,Happy
258,-1,1,44,-1,-1,-1,1212,-7328,-15688,100,Happy
259,34,1,44,524,-16852,-2260,1260,-7348,-15728,100,Happy
260,-1,1,44,-1,-1,-1,1244,-7316,-15744,150,Happy
261,35,1,44,172,-16608,-2336,1188,-7292,-15684,150,Happy
262,-1,1,44,-1,-1,-1,1260,-7396,-15576,150,Happy
263,35,-1,44,732,-16484,-2376,-1,-1,-1,150,Happy
264,35,1,44,224,-16604,-2288,1284,-7328,-15624,150,Happy
265,-1,1,44,-1,-1,-1,1264,-7268,-15552,150,Happy
266,34,1,44,84,-16612,-2244,1204,-7436,-15660,150,Happy
267,-1,1,68,-1,-1,-1,1236,-7356,-15756,150,Angry
268,35,1,68,296,-16588,-2272,1332,-7408,-15628,150,Angry
269,-1,1,68,-1,-1,-1,1192,-7308,-15736,150,Angry
270,35,1,68,624,-16788,-2352,1164,-7352,-15808,150,Fear
271,35,1,68,588,-16628,-2440,1260,-7304,-15596,150,Fear
272,35,-1,48,644,-16580,-2284,-1,-1,-1,150,Fear
273,35,1,48,564,-16520,-2344,1192,-7424,-15784,150,Fear
274,35,1,48,580,-16568,-2280,1180,-7296,-15636,150,Fear
275,-1,-1,48,-1,-1,-1,-1,-1,-1,150,Fear
276,35,1,48,424,-16508,-2424,1188,-7400,-15648,150,Fear
277,-1,1,48,-1,-1,-1,1336,-7352,-15564,150,Fear
278,35,-1,48,88,-16652,-2284,-1,-1,-1,150,Fear
279,-1,1,48,-1,-1,-1,1200,-7384,-15668,150,Fear
280,35,-1,48,12,-16580,-2264,-1,-1,-1,200,Fear
281,-1,-1,48,-1,-1,-1,-1,-1,-1,200,Fear
282,35,1,48,100,-16544,-2284,1172,-7444,-15700,200,Fear
283,-1,-1,48,-1,-1,-1,-1,-1,-1,200,Fear
284,35,1,48,164,-16608,-2192,1252,-7400,-15724,200,Fear
285,35,1,48,52,-16584,-2148,1232,-7276,-15676,200,Fear
286,-1,1,48,-1,-1,-1,1244,-7336,-15664,200,Fear
287,36,-1,48,-40,-16540,-2236,-1,-1,-1,200,Fear
288,-1,1,68,-1,-1,-1,1264,-7392,-15744,200,Fear
289,35,1,68,-32,-16524,-2224,1172,-7220,-15740,200,Fear
290,35,1,68,-4,-16508,-2252,1244,-7468,-15680,200,Fear
291,-1,-1,68,-1,-1,-1,-1,-1,-1,200,Fear
292,35,1,68,44,-16564,-2244,1268,-7320,-15784,200,Fear
293,-1,-1,68,-1,-1,-1,-1,-1,-1,200,Fear
294,35,1,68,96,-16632,-2168,1200,-7288,-15584,200,Sad
295,35,1,68,-52,-16612,-2292,1128,-7280,-15740,200,Sad
296,35,1,68,28,-16580,-2528,1236,-7380,-15624,200,Sad
297,35,1,68,108,-16532,-2400,1260,-7416,-15752,200,Sad
298,35,-1,68,44,-16564,-2256,-1,-1,-1,200,Sad
299,36,1,68,212,-16652,-2356,1260,-7336,-15624,200,Sad
300,36,-1,68,-16,-16548,-2168,-1,-1,-1,250,Sad
301,-1,1,68,-1,-1,-1,1236,-7352,-15640,250,Sad
302,36,-1,68,-52,-16524,-2432,-1,-1,-1,250,Sad
303,36,1,68,-44,-16672,-2252,1128,-7360,-15568,250,Sad
304,36,1,68,40,-16672,-2396,1264,-7268,-15560,250,Sad
305,35,-1,68,0,-16656,-2272,-1,-1,-1,250,Sad
306,-1,1,68,-1,-1,-1,1280,-7232,-15604,250,Sad
307,-1,-1,68,-1,-1,-1,-1,-1,-1,250,Sad
308,35,-1,68,32,-16572,-2164,-1,-1,-1,250,Sad
309,-1,1,68,-1,-1,-1,1248,-7324,-15488,250,Sad
310,36,-1,68,-56,-16560,-2232,-1,-1,-1,250,Sad
311,36,1,68,40,-16604,-2384,1240,-7340,-15784,250,Sad
312,36,1,68,48,-16536,-2312,1264,-7272,-15572,250,Sad
313,36,-1,68,-28,-16596,-2240,-1,-1,-1,250,Sad
314,36,1,68,44,-16576,-2168,1176,-7308,-15672,250,Sad
315,36,-1,68,-4,-16580,-2160,-1,-1,-1,250,Sad
316,36,1,68,-8,-16512,-2280,1276,-7468,-15620,250,Sad
317,36,1,68,-100,-16548,-2324,1300,-7480,-15636,250,Sad
318,36,1,68,-28,-16576,-2360,1224,-7292,-15652,250,Sad
319,-1,1,68,-1,-1,-1,1168,-7356,-15688,250,Sad
320,35,-1,52,-648,-16492,-2368,-1,-1,-1,100,Happy
321,35,1,52,-656,-16472,-2384,1168,-7300,-15472,100,Happy
